Candidate,Reporting Period,Report Type,Date Paid,Entity Name,First Name,Middle Initial,Last Name,Addr Line1,City,State,Zip,Zip4,Expenditure Type,Amount,Purpose,Election Type,Expenditure Paid Communications Platform,Expenditure Paid Communications Quantity,Expenditure Paid Communications Subject Matter
Montana Chamber of Commerce,01/01/2020 to 03/25/2020,C4,03/24/20,Montana Prosperity PAC,,,,P.O. Box 1730,Helena,MT,59624,,All Other Expenditures,637.26,In-kind expenditure of 20 hours staff time from January 1 through March 25 to edit and distribute videos featuring pro-business Montana lawmakers.,Primary,"Weekly Montana Chamber membership ""Casual Friday"" email newsletter on 2/21, 2/28, 3/6 and 3/13; YouTube (not boosted).","10 videos edited, 4 of which have been distributed (Custer on 3/13, Grubbs on 2/21, Salomon on 2/28, and Welch on 3/6).","Montana Chamber ""Champion of Business"" state lawmakers on topics including their opinion on what makes sound business policy and priorities for 2021 Session."
Friends of Columbia Falls School District 6,08/23/2019 to 09/12/2019,C6,09/27/19,Bee Broadcasting,,,,2432 U.S. 2,Kalispell,MT,59901,,All Other Expenditures,1781.5,"Radio Ads- 30 seconds, airing Oct1-Oct 8",General,,,
Friends of Columbia Falls School District 6,08/23/2019 to 09/12/2019,C6,09/27/19,Hungry Horse News,,,,926 Nucleus Avenue,Columbia Falls,MT,59912,,All Other Expenditures,549.75,News Paper Ad,General,,,
Friends of Columbia Falls School District 6,08/23/2019 to 09/12/2019,C6,09/27/19,Smith's Food & Drug,,,,419 Nucleus Avenue,Columbia Falls,MT,59912,,All Other Expenditures,189.86,PARADE CANDY,General,,,
Friends of Columbia Falls School District 6,08/23/2019 to 09/12/2019,C6,09/18/19,THE TOWNE PRINTER,,,,75 FIRST AVE WN,KALISPELL,MT,59901,,All Other Expenditures,1015.0,YARD SIGNS,General,,,
Friends of Lolo School,05/30/2018 to 05/10/2019,C4,05/10/19,Sign Pro,,,,2621 Brooks,Missoula,MT,59801,,All Other Expenditures,590.9,50 Fold Over yard signs and frames,Primary,,,
Ravalli County Republican Central Cmte,05/26/2020 to 06/25/2020,C6,06/19/20,Bev The Geek,,,,115 W Third St.  #108,Stevensville,MT,59870,,All Other Expenditures,350.09,"Website domain 2 yrs, hosting 2 yrs, security certificate 2 years",General,,,
Ravalli County Republican Central Cmte,01/01/2020 to 03/29/2020,C6,02/25/20,Amazon,,,,Terry Ave. N,Seattle,WA,98109,,All Other Expenditures,105.57,Name tag holders,General,,400 clear plastic name tag holders,
Ravalli County Republican Central Cmte,01/01/2020 to 03/29/2020,C6,03/09/20,Amazon,,,,Terry Ave. N,Seattle,WA,98109,,All Other Expenditures,35.64,Trump 2020 campaign buttons ,General,,36 Trump 2020 Presidential Campaign Buttons,Keep America Great Trump 2020 for President
Ravalli County Republican Central Cmte,01/01/2020 to 03/29/2020,C6,03/09/20,Amazon,,,,Terry Ave. N,Seattle,WA,98109,,All Other Expenditures,39.37,"Patriotic buttons, Trump 2020 stickers, Trump for President flags",General,,"100 - 2"" patriotic buttons, 500 Trump 2020 stickers, 2 - 3""x5""  Trump for President 2020 flags",
Ravalli County Republican Central Cmte,01/01/2020 to 03/29/2020,C6,03/04/20,Amazon,,,,Terry Ave. N,Seattle,WA,98109,,All Other Expenditures,33.98,Clipboards,General,,24 hardboard clipboards,
Ravalli County Republican Central Cmte,01/01/2020 to 03/29/2020,C6,01/08/20,Bitterroot College,,,,103 South 9th St.,Hamilton,MT,59840,,All Other Expenditures,105.0,"Registration for grassroots activism class for Penney Howe, Central Committee member",General,Classroom class,"1.5 hrs/day, 1 day/week, 8 weeks",Effective grassroots activism
Ravalli County Republican Central Cmte,01/01/2020 to 03/29/2020,C6,01/08/20,Bitterroot College,,,,103 South 9th St.,Hamilton,MT,59840,,All Other Expenditures,105.0,"Registration for grassroots activism class for Sue McCreary, Central Committee member",General,Classroom class,"1.5 hrs/day, 1 day/week, 8 weeks",Effective grassroots activism
Ravalli County Republican Central Cmte,01/01/2020 to 03/29/2020,C6,01/10/20,Bitterroot Valley Chamber of Commerce,,,,105 East Main,Hamilton,MT,59840,,All Other Expenditures,125.0,Participate in Chamber of Commerce sponsored events and listings ,General,,,
Ravalli County Republican Central Cmte,01/01/2020 to 03/29/2020,C6,03/25/20,Costco,,,,3220 N Reserve,Missoula,MT,59808,,All Other Expenditures,47.94,Storage totes,General,,6 - 47 gallon Storage Totes,
Ravalli County Republican Central Cmte,01/01/2020 to 03/29/2020,C6,02/14/20,Costco,,,,3220 N Reserve,Missoula,MT,59808,,All Other Expenditures,24.99,ENVELOPES,General,,"200 9"" x 12"" clasp envelopes",Plain 
Ravalli County Republican Central Cmte,01/01/2020 to 03/29/2020,C6,01/13/20,Moose Creek Barbeque,,,,104 Kootenai Creek Rd,Stevensville,MT,59870,,All Other Expenditures,900.0,Deposit for catering April 18 event,General,,Deposit based on estimated 500 dinners,
Ravalli County Republican Central Cmte,01/01/2020 to 03/29/2020,C6,01/06/20,MTGOP,,,,PO Box 935,Helena,MT,59624,,All Other Expenditures,1000.0,Booth at Winter Kickoff,General,,,
Ravalli County Republican Central Cmte,01/01/2020 to 03/29/2020,C6,01/23/20,Ravalli County Fairgrounds,,,,100 Old Corvallis Road,Hamilton,MT,59840,,All Other Expenditures,100.0,"Deposit for rental of venue for April 18, 2020 event",General,,,
Ravalli County Republican Central Cmte,01/01/2020 to 03/29/2020,C6,02/27/20,The Mailman,,,,484 Wagon Wheel Wy,Corvallis,MT,59828,,All Other Expenditures,555.0,Advertisement,General,Direct mail advertising paper,"2 time print ad in ""The Mailman"" to all households in Ravalli County","""Attend April 18, 202, Republican event featuring all local Republican candidates as speakers"" "
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,03/19/19,Albertsons,,,,1313 N. 1st St,Hamilton,MT,59840,,All Other Expenditures,45.86,Paper cups and Jelly beans for decorations at L/R event,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,07/06/19,Amazon,,,,Terry Ave. N,Seattle,WA,98109,,All Other Expenditures,268.0,100 MAGA hats to sell at events,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,09/19/19,Amazon,,,,Terry Ave. N,Seattle,WA,98109,,All Other Expenditures,5.8,Gift wrap red tissue paper - 100 sheets,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,04/01/19,Amazon,,,,Terry Ave. N,Seattle,WA,98109,,All Other Expenditures,369.0,3 - American flags 10ft x 19ft @ $123 ea,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,09/19/19,Amazon,,,,Terry Ave. N,Seattle,WA,98109,,All Other Expenditures,20.89,36-pack party favor bags @ $10.99 + 48-pack USA Patriotic pencils @ $9.90,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,09/16/19,Anley Flags,,,,"323 S Fernwood St,",West Covina,CA,91791,,All Other Expenditures,41.85,30 US Flag lapel pins,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,07/17/19,Bags N Packs,,,,3948 US Highway 93 N,Stevensville,MT,59870,,All Other Expenditures,1584.0,144 Trump hats to sell at events,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,09/10/19,Bags N Packs,,,,3948 US Highway 93 N,Stevensville,MT,59870,,All Other Expenditures,1000.0,"48 hats, 15 mugs, 350 bumper stickers for sale at events",General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,08/14/19,Bags N Packs,,,,3948 US Highway 93 N,Stevensville,MT,59870,,All Other Expenditures,528.0,48 Trump hats to sell at events ,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,08/02/19,Bags N Packs,,,,3948 US Highway 93 N,Stevensville,MT,59870,,All Other Expenditures,98.0,196 generic Vote Republican bumper stickers,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,08/15/19,Bags N Packs,,,,3948 US Highway 93 N,Stevensville,MT,59870,,All Other Expenditures,973.0,"merchandise for sale at events - 70 T-shirts, 150 generic vote Republican bumper stickers, 24 hats, screen print setup ",General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,06/07/19,Bags N Packs,,,,3948 US Highway 93 N,Stevensville,MT,59870,,All Other Expenditures,20.0,32 Trump bumper stickers,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,07/03/19,Banners On the Cheap,,,,11525A Stone Hallow Drive,Autstin,TX,78758,,All Other Expenditures,91.55,3 vinyl banners advertising RCRCC events and auction items,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,09/09/19,Bitter Root Valley Historical Society,,,,205 Bedford,Hamilton,MT,59840,,All Other Expenditures,70.0,Bitterroot Apple Day vendor booth fee,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,06/04/19,Bitter Root Valley Historical Society,,,,205 Bedford,Hamilton,MT,59840,,All Other Expenditures,35.0,"Booth fee for Bitterroot Day event June 8, 2019",General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,05/24/19,Bitterroot Gun Garage,,,,737 U.S. Hwy 93 N,Hamilton,MT,59840,,All Other Expenditures,800.0,1 S&W Shield 9mm @ $300 + 1 Henry 22 Golden Boy @ $500 for auction at RCRCC Lincoln-Reagan 3/23/19 event ,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,05/07/19,Bitterroot Laundry,,,,113 Foxfield Dr,Hamilton,MT,59840,,All Other Expenditures,238.0,"Linens for March 23, 2019 L/R event",General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,10/31/19,Bitterroot Laundry,,,,113 Foxfield Dr,Hamilton,MT,59840,,All Other Expenditures,600.0,Linens for fall fundraiser dinner,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,02/10/19,Bitterroot Valley Chamber of Commerce,,,,105 East Main,Hamilton,MT,59840,,All Other Expenditures,125.0,Membership renewal,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,04/07/19,Cabelas,,,,3650 Brooks St,Missoula,MT,59801,,All Other Expenditures,269.97,Smith & Wesson M&P Shield for L/R Auction,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,07/12/19,City of Hamilton,,,,223 S. 2nd,Hamilton,MT,59840,,All Other Expenditures,20.0,Hamilton Farmers Market booth for 7/13/19,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,07/15/19,City of Hamilton,,,,223 S. 2nd,Hamilton,MT,59840,,All Other Expenditures,20.0,Hamilton Farmers Market booth 8/10/19,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,07/04/19,City of Hamilton,,,,223 S. 2nd,Hamilton,MT,59840,,All Other Expenditures,15.0,Permit for park Farmers Market booths throughout the summer,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,07/02/19,Costco,,,,3220 N Reserve,Missoula,MT,59808,,All Other Expenditures,7.78,2 cases Arrowhead water for Fall event,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,10/03/19,Costco,,,,3220 N Reserve,Missoula,MT,59808,,All Other Expenditures,72.99,Printer ink for printing auction info for fall fundraiser flyers,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,06/26/19,Costco,,,,3220 N Reserve,Missoula,MT,59808,,All Other Expenditures,17.98,2 cases of water for RCRCC meetings ,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,10/10/19,Costco,,,,3220 N Reserve,Missoula,MT,59808,,All Other Expenditures,78.87,4 2-packs 35.5 oz sweet pickled beets + 9 packages dinner rolls for fall fundraiser dinner ,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,03/08/19,Costco,,,,3220 N Reserve,Missoula,MT,59808,,All Other Expenditures,63.84,"4- caramel sauce @$8.99 each, sliced almonds @ $7.99, candy gift box @ $19.89",General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,07/13/19,Costco,,,,3220 N Reserve,Missoula,MT,59808,,All Other Expenditures,229.0,10' x 10' Canopy for Farmers Markets and other events,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,12/12/19,Costco,,,,3220 N Reserve,Missoula,MT,59808,,All Other Expenditures,33.96,4 large plastic totes for storing RCRCC decorations and items for events,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,07/07/19,Creamery Picnic - Stevensville,,,,102B Main St,Stevensville,MT,59870,,All Other Expenditures,20.0,Booth fee Stevensville Creamery Picnic 8/2 & 3,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,12/23/19,Darby Logger Days,,,,101 East Tanner Ave,Darby,MT,59829,,All Other Expenditures,110.0,Booth fee 2019 Logger Days 7/19 & 20,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,07/08/19,Darby Logger Days,,,,101 East Tanner Ave,Darby,MT,59829,,All Other Expenditures,40.0,Booth fee for Darby Logger Days 7/19 & 20,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,10/10/19,Diamond Bar Meats,,,,1500 South Russell,Missoula,MT,59801,,All Other Expenditures,457.51,340 Brats for fall fundraiser dinner,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,09/24/19,Ebay,,,,2065 Hamilton Avenue,San Jose,CA,95125,,All Other Expenditures,20.0,500 removable adhesive stickers,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,03/23/19,Evans Ace Hardware,,,,714 N. 1st Street,Hamilton,MT,59840,,All Other Expenditures,88.14,"Extension cords - 1-3ft @ $8.99, 1-10ft @ $16.19, 2-15 ft @$16.18, 2-25ft @ $46.78 ",General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,03/22/19,Evans Ace Hardware,,,,714 N. 1st Street,Hamilton,MT,59840,,All Other Expenditures,19.27,2- Ladles,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,03/16/19,Evans Ace Hardware,,,,714 N. 1st Street,Hamilton,MT,59840,,All Other Expenditures,24.98,"Glue stick - extra strength, glue gun ",General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,10/11/19,Evans Ace Hardware,,,,714 N. 1st Street,Hamilton,MT,59840,,All Other Expenditures,36.96,"3 para cords, 1 micro clamp to hang flags at fall fundraiser dinner",General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,04/06/19,First Interstate Bank,,,,2500 North Reserve,Missoula,MT,59808,,All Other Expenditures,500.0,Donation to the Wade Palmer account,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,05/15/19,First Security Bank,,,,100 W. Main St,Hamilton,MT,59840,,All Other Expenditures,52.65,Order Deposit Slips for RCRCC bank account,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,06/24/19,First Security Bank,,,,100 W Main St,Hamilton,MT,59840,,All Other Expenditures,30.0,Stop payment fee - check #1907,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,06/01/19,GOP World,,,,30767 Gateway Place #104,Rancho Mission Viejo,CA,92694,,All Other Expenditures,318.4,32 Keep America Great hats to sell at events,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,06/15/19,GOP World,,,,30767 Gateway Place #104,Rancho Mission Viejo,CA,92694,,All Other Expenditures,298.5,30 Keep America Great hats to sell at RCRCC events,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,08/16/19,Hamilton Farmers Market,,,,205 Bedford St,Hamilton,MT,59840,,All Other Expenditures,20.0,Farmers market booth for 8/17,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,08/16/19,Hamilton Farmers Market,,,,205 Bedford St,Hamilton,MT,59840,,All Other Expenditures,20.0,Farmers market booth for 8/24,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,09/05/19,Hamilton Farmers Market,,,,205 Bedford St,Hamilton,MT,59840,,All Other Expenditures,20.0,Farmers market booth fee for 9/14,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,09/05/19,Hamilton Farmers Market,,,,205 Bedford St,Hamilton,MT,59840,,All Other Expenditures,20.0,Farmers market booth for 9/7,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,03/20/19,Harbor Freight Tools,,,,2230 N Reserve,Missoula,MT,59808,,All Other Expenditures,19.99,Laser meat thermometer for grilling meat for events,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,06/22/19,Harvest Valley Farmers Market,,,,Main & 3rd W.,Stevensville,MT,59870,,All Other Expenditures,30.0,"Fees for Harvest Valley Farmers Market booth - $10 each 6/1/19, 6/15/19, 6/22/19",General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,03/23/19,Kmart,,,,Hwy 93 North,Hamilton,MT,59840,,All Other Expenditures,32.9,Spaghetti noodles - 10 @ $3.29 each,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,03/20/19,Kmart,,,,Hwy 93 North,Hamilton,MT,59840,,All Other Expenditures,114.15,"Corkscrew, Farberware pan, 6-serving spoons @$3.29 ea",General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,04/07/19,Lowes,,,,3100 North Reserve St,Missoula,MT,59808,,All Other Expenditures,29.96,"2 - 22"" baskets for utensils for event dinners",General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,11/05/19,Magnets on the cheap,,,,"11525A Stonehollow Dr, Suite 100",Austin,TX,78758,,All Other Expenditures,3968.0,"1,200 12"" x 18"" magnetic signs - Montana map outline with ""Vote Republican"" ",General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,10/10/19,Michaels  Arts and Crafts Store,,,,2850 N. Reserve Street,Missoula,MT,59808,,All Other Expenditures,100.68,"2 rolls Ribbon, 2 table runners, 9 garlands, 4 32"" wreath stands ",General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,09/14/19,Missoula County Republican Central Committee,,,,"7373 Stonehaven Ave., Missoula 59803",,,,,All Other Expenditures,1000.0,Table for 8 at Missoula County Lincoln-Reagan dinner,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,10/22/19,Mountain Ink & Toner,,,,3055 N. Reserve St,Missoula,MT,59808,,All Other Expenditures,141.94,6 refill ink cartridges for HP Printer for printing event invitations and thank you letters,General,,,
Ravalli County Republican Central Cmte,01/31/2019 to 12/31/2019,C6,04/29/19,MT GOP,,,,PO Box 935 Helena,Helena,MT,59624,,All Other Expenditures,1950.0,"10 Registrations for 2019 State GOP Convention - T. Nelson, J. Ellsworth, H. Poe, J. Poe, J. DeVries, F. Thomas, J. Burrill, Bedey, Ballance, E. Greef",General,,,
